Filial;Item NF;Produto;Descr Prod;Unidade;Segunda UM;Quantidade;Vlr.Unitario;Vlr.Total;Vlr.IPI;Vlr.ICMS;Tipo Entrada;Cod. Fiscal;Centro Custo;Ordem Servic;Ord Producao;Desc.Item;Aliq. IPI;Aliq. ICMS;Peso total;Natureza;C Contabil;Forn/Cliente;Loja;Item Conta;Documento;No do Pedido;Item do Ped.;Armazem;Serie;DT Digitacao;Qtde 2a UM;It.Doc Orig.;Docto. Orig.;Serie Orig.;Numero do CQ;ICMS Solid.;Ret. ICMS;Ident. PD3;Base Icms;Desconto;Lote Fornec.;Vlr.Base IPI;Lote;Sub-Lote;Valid. Lote;Chassi;Vlr.I.I.;TEC/NCM/QUAL;Num. Conhec.;Sit.Tribut.;Imobilizado;ICMS Comple.;Vlr. Frete;Rateio;Vlr. Despesa;Base de IRRF;Aliq. IRRF;Valor IRRF;Base de ISS;Aliq. ISS;Valor do ISS;Base de INSS;Aliq. INSS;Vlr. do INSS;Local Exter.;Classe Valor;Cod.Servico;Status Serv.;Endereco Ini;Estr.Fisica;Dsc.Est.Fis.;Regra WMS;Qt.Vinc.PCC.;Potencia Lot;Seq.Estrut.;TES Selecion;Grade;Item Grade;Vlr. Fethab;Ab. Val INSS;Base Fethab;Desc. ICMS;Item Vinculo;Grp.Nat.Rec.;Valor Cofins;Aliq. Fabov;Vinculo Doc.;Data Fabric.;Base Cofins;Base Facs;Base CSLL;Vlr Est Cred;Tab.Nat.Rec.;Abat. Mat.;Vlr. Fabov;Base Fabov;Cod. Norma;Base Pis;Aliq. Facs;Val Ant.ICMS;Aliq ICMS So;Vinc. Serie;Abatim. ISS;Sld.Depend.;Aliq. Fethab;Crd Pres Sim;Dt.Fim N.R.;Vlr. Facs;Cod.Nat.Rec.;Conferencia;Pr.Fundersul;Cod.Cat83;Cre.Pres. PR;Vlr FUNRURAL;Aliq Import;Tem Garantia;Bas.FUNRURAL;C Repos.4a M;ICMS ST Ante;Valor PIS;Base do SEST;Crd Pres SC;C Reposicao;C Repos.5a M;Valor SEST;Vl.Fundersul;Aliq. Pis;Alq FUNRURAL;Repos.2a M;Operador;Valor CSLL;B.ICMS ST An;Aliq. Cofins;UFERMS;Aliq. SEST;C Repos.3a M;Vl.Inc.Leite;Pr.Inc.Leite;Abatim. INSS;Val. COF M.;Marca;Vl.Senar;Base Senar;Val. PIS M.;Aliq.Senar;Cont. Imp.;Cod. Projeto;Id CFC;Codigo FCI;Vl.Cide;Base Cide;Aliq.Cide;Vl.ISS CPM;Bs.ISS CPM;Aliq. Famad;Alq.ISS CPM;Base Famad;Vlr. Famad;VL.Fumipeq;Base FUMIPEQ;Aliq.Fumipeq;Desc.Z.Franc;Val.Pis.ZFM;Val.Cof.ZFM;Enq. IPI;Base CPRB;Valor CPRB;Alíquota CPR;ICMS Difal;Perc. Origem;Perc. Destin;FECP Comp.;Aliq Comp.;Valor FECP;Fat.Desc.ICM;Val.Desc.ICM;Vlr.FUNDESA;Base FUNDESA;Aliq.FUNDESA;Vlr. IMA-MT;Base IMA-MT;Aliq. IMA-MT;Vlr.FASE-MT;Base FASE-MT;Aliq.FASE-MT;ICMS ST For;Cód Sit SN;Bas.INSS.Pt;Perc.INSS.Pt;Val.INSS.Pt;Cod.Fis.Forn;Numero CNO;Tipo Entrada;C. Trib. Mun;Tipo Repasse;Abat. Alim.;Aliq.FEEF.RJ;Bas.FEEF.RJ;Val.FEEF.RJ;Cod Nota Emp;Item Nt Emp;Ident.Exp.;Hr. Ult. Exp;Rev.Estrutur;Id DCF;Cod Distrib;Romaneio;Cód. Safra;Ctr. Orig.;Item Rom.;NFP Num.;NFP Serie;Vlr.OP.Dif;Aliq FCP Ant;A.ICMS ST An;Base FCP Ant;Vlr. FCP Ant;Sld. Export.;Val.PROT.GO;Bas.PROT.GO;Aliq.PROT.GO;Base FCP ST;Ind.Fcp.Aux.;Base FCP Pr.;Base FCP Cmp;Fat Direto;Dedução;Retenção;Cta Receita;Obs Cont;Obs Fisco;Tit ObsFisco;Tit ObsContr
0101;0002;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;500;9.7;4850;157.62;901.37;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136278;050564;0002;01;001;15/12/2023;10;;;;;0;0;;5007.62;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0003;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;300;9.7;2910;94.58;540.82;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136698;050871;0003;01;000;28/12/2023;6;;;;;0;0;;3004.58;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;200;9.7;1940;63.05;360.55;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136879;051109;0002;01;000;12/01/2024;4;;;;;0;0;;2003.05;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;12/01/2024;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;400;9.7;3880;126.1;721.1;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000137330;051381;0001;01;000;24/01/2024;8;;;;;0;0;;4006.1;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;300;9.7;2910;94.58;540.82;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000137696;051724;0002;01;000;06/02/2024;6;;;;;0;0;;3004.58;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;200;9.7;1940;63.05;360.55;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000138048;052024;0001;01;000;22/02/2024;4;;;;;0;0;;2003.05;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;400;9.7;3880;126.1;721.1;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000138445;052323;0001;01;000;07/03/2024;8;;;;;0;0;;4006.1;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;300;9.7;2910;94.58;540.82;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000138828;052649;0003;01;000;21/03/2024;6;;;;;0;0;;3004.58;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;150;9.7;1455;47.29;270.41;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000139189;052999;0001;01;000;04/04/2024;3;;;;;0;0;;1502.29;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV000516;SM CONCENTRADO / SOLUPAN;LT;BB;200;9.7;1940;63.05;360.55;001;1126;120303;;;0;3.25;18;0;21710;31201022;69300028;0001;;000139548;053322;0002;01;000;16/04/2024;4;;;;;0;0;;2003.05;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000132452;047502;0002;01;000;24/07/2023;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;24/07/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000132496;047672;0002;01;000;24/07/2023;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;24/07/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.38;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000132880;047983;0001;01;000;07/08/2023;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;07/08/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.38;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000133310;048162;0001;01;000;23/08/2023;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;23/08/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.37;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000134411;049094;0001;01;000;06/10/2023;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;06/10/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000134794;049330;0001;01;000;19/10/2023;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;19/10/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.38;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000135480;049925;0003;01;000;17/11/2023;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;17/11/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000135841;050147;0002;01;000;29/11/2023;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136278;050564;0001;01;001;15/12/2023;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;150;4.56;684;22.23;127.13;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136698;050871;0002;01;000;28/12/2023;3;;;;;0;0;;706.23;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.37;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000136879;051109;0001;01;000;12/01/2024;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;12/01/2024;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;200;4.56;912;29.64;169.49;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000137330;051381;0002;01;000;24/01/2024;4;;;;;0;0;;941.64;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;100;4.56;456;14.82;84.75;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000137696;051724;0001;01;000;06/02/2024;2;;;;;0;0;;470.82;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;LV006120;POLLY PINK;LT;BB;200;4.56;912;29.64;169.5;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000138828;052649;0002;01;000;21/03/2024;4;;;;;0;0;;941.64;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;LV006120;POLLY PINK;LT;BB;50;4.56;228;7.41;42.38;001;1126;120303;;;0;0;18;0;21710;31201022;69300028;0001;;000139189;052999;0002;01;000;04/04/2024;1;;;;;0;0;;235.41;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;;;;0;0;0;0;;;0;0;;  /  /    ;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0.65;0;0;;0;0;3;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;;;;;
